search_idx,iteration,mean_test_score,std_test_score,mean_train_score,std_train_score,params,alpha,hidden_layer_sizes,learning_rate,learning_rate_init,max_iter,solver
19,2,0.4778175611354639,0.04704982228465359,1.0,0.0,"{'alpha': np.float64(0.0006858795840464032), 'hidden_layer_sizes': (768, 256, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0006826005088557388), 'max_iter': 1099, 'solver': 'lbfgs'}",0.0006858795840464032,"(768, 256, 128)",constant,0.0006826005088557388,1099,lbfgs
19,3,0.03539360955627084,0.010950478822294293,0.029566538304051353,0.007560306382017878,"{'alpha': np.float64(1.9313288784349562e-05), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.08793496121719961), 'max_iter': 627, 'solver': 'adam'}",1.9313288784349562e-05,"(1024, 256)",adaptive,0.08793496121719961,627,adam
19,4,0.2528809560924112,0.08637802758265337,0.6344416835724612,0.2659487877588297,"{'alpha': np.float64(0.002265710998666669), 'hidden_layer_sizes': (1024, 384), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0006998066081939902), 'max_iter': 666, 'solver': 'sgd'}",0.002265710998666669,"(1024, 384)",constant,0.0006998066081939902,666,sgd
19,5,0.4787824412018785,0.02292758201153791,1.0,0.0,"{'alpha': np.float64(0.0005380266066338574), 'hidden_layer_sizes': (1024, 384), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00030759513974989116), 'max_iter': 649, 'solver': 'lbfgs'}",0.0005380266066338574,"(1024, 384)",adaptive,0.00030759513974989116,649,lbfgs
19,6,0.471162055145031,0.051177517167672826,1.0,0.0,"{'alpha': np.float64(0.002062389775301152), 'hidden_layer_sizes': (1536, 384, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00017759364014856358), 'max_iter': 878, 'solver': 'lbfgs'}",0.002062389775301152,"(1536, 384, 128)",adaptive,0.00017759364014856358,878,lbfgs
19,7,0.326754704276645,0.047515802234960845,0.850064737987975,0.11928785269573897,"{'alpha': np.float64(0.00047400237904550587), 'hidden_layer_sizes': (1024, 256, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0014808796869744106), 'max_iter': 1031, 'solver': 'sgd'}",0.00047400237904550587,"(1024, 256, 128)",adaptive,0.0014808796869744106,1031,sgd
19,8,0.4030497590461737,0.06977652788179073,0.9180016743938042,0.04898181202170368,"{'alpha': np.float64(2.6851522253301753e-05), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0016788918591809142), 'max_iter': 716, 'solver': 'adam'}",2.6851522253301753e-05,"(512, 256)",adaptive,0.0016788918591809142,716,adam
19,9,0.06752487040243538,0.03518561943133342,0.08532183291498122,0.04923850622692481,"{'alpha': np.float64(9.040977709232021e-05), 'hidden_layer_sizes': (512, 512), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.014196699192739333), 'max_iter': 1173, 'solver': 'adam'}",9.040977709232021e-05,"(512, 512)",constant,0.014196699192739333,1173,adam
19,10,0.18139251417542177,0.09476079405989507,0.32366152807119414,0.26872235871973604,"{'alpha': np.float64(0.0008458975041416564), 'hidden_layer_sizes': (1024, 256, 64), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.005896248334508857), 'max_iter': 1003, 'solver': 'adam'}",0.0008458975041416564,"(1024, 256, 64)",adaptive,0.005896248334508857,1003,adam
19,11,0.30090806650706214,0.05126090444546551,0.6930803967876006,0.17167452638339623,"{'alpha': np.float64(0.00014285542131504505), 'hidden_layer_sizes': (1024,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0006686473874025147), 'max_iter': 512, 'solver': 'sgd'}",0.00014285542131504505,"(1024,)",constant,0.0006686473874025147,512,sgd
19,12,0.48215092374838076,0.018815572764344642,1.0,0.0,"{'alpha': np.float64(5.14389768384049e-05), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.07314723320748094), 'max_iter': 899, 'solver': 'lbfgs'}",5.14389768384049e-05,"(512, 256)",adaptive,0.07314723320748094,899,lbfgs
19,13,0.4337734794534729,0.010746815790239598,0.9151865315590649,0.030828811369125957,"{'alpha': np.float64(0.005281330105193758), 'hidden_layer_sizes': (1024, 256, 64), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00153468512469109), 'max_iter': 988, 'solver': 'adam'}",0.005281330105193758,"(1024, 256, 64)",adaptive,0.00153468512469109,988,adam
19,14,0.30587720791374046,0.1477169261662513,0.6767581822636722,0.2818842690528856,"{'alpha': np.float64(0.0005731698134091644), 'hidden_layer_sizes': (768, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0016342860527540442), 'max_iter': 796, 'solver': 'sgd'}",0.0005731698134091644,"(768, 256)",constant,0.0016342860527540442,796,sgd
19,15,0.47197395962945843,0.03208944105142867,1.0,0.0,"{'alpha': np.float64(0.00048286705047395596), 'hidden_layer_sizes': (1024, 256, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00016043959478507402), 'max_iter': 1047, 'solver': 'lbfgs'}",0.00048286705047395596,"(1024, 256, 128)",constant,0.00016043959478507402,1047,lbfgs
19,16,0.4704826666087536,0.032908644099603535,1.0,0.0,"{'alpha': np.float64(0.0010694897848317214), 'hidden_layer_sizes': (1024, 256, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.01339336487146881), 'max_iter': 718, 'solver': 'lbfgs'}",0.0010694897848317214,"(1024, 256, 128)",adaptive,0.01339336487146881,718,lbfgs
19,17,0.4830440306414877,0.018014452438640773,1.0,0.0,"{'alpha': np.float64(0.0004262638761749882), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.000817630643983412), 'max_iter': 975, 'solver': 'lbfgs'}",0.0004262638761749882,"(512, 256)",constant,0.000817630643983412,975,lbfgs
19,18,0.38458467818026765,0.13223934613985605,0.7844772233443608,0.2266257843419826,"{'alpha': np.float64(1.4137634841709575e-05), 'hidden_layer_sizes': (1024, 256, 64), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.039131904926510294), 'max_iter': 743, 'solver': 'sgd'}",1.4137634841709575e-05,"(1024, 256, 64)",adaptive,0.039131904926510294,743,sgd
19,19,0.47104082577132395,0.023378162342631285,1.0,0.0,"{'alpha': np.float64(2.6004827688097182e-05), 'hidden_layer_sizes': (1024, 384, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.013274877255108246), 'max_iter': 1051, 'solver': 'lbfgs'}",2.6004827688097182e-05,"(1024, 384, 128)",constant,0.013274877255108246,1051,lbfgs
